---------------------------------------------------------------------------------------------------
                                 COMPONENT  CENTER  REPORT
---------------------------------------------------------------------------------------------------
         |                        |                  |        MIL        |        MM         |   | 
         |                        |                  |-------------------|-------------------|   | 
 refdes  |      device type       |     package      |    x    |    y    |    x    |    y    |ang|m
---------------------------------------------------------------------------------------------------
ADM       TPS3895ADRYR_AK_DFN_6P_20_57X39/TPS3895ADRYR AK_DFN_6P_20_57X39_TI   5787.85   6848.60   147.011   173.954 180 N
PJ9       SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            13033.41   1120.22   331.049    28.454 0   Y
PJ10      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            13033.12   1063.68   331.041    27.017 0   Y
PJ11      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10653.62   1458.78   270.602    37.053 0   Y
PJ12      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10653.62   1401.00   270.602    35.585 0   Y
PJ15      SHORT_PIN_SC_AK_SHORTPIN_SHORTP/SHORTPIN AK_SHORTPIN         12974.46   1342.62   329.551    34.103 180 Y
PJ17      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             9985.00   3095.41   253.619    78.623 270 Y
PJ18      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             9985.00   2935.41   253.619    74.559 90  Y
PJ21      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             8815.00   3095.41   223.901    78.623 270 Y
PJ22      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             8816.01   2933.18   223.927    74.503 90  Y
PJ23      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             9205.00   3095.41   233.807    78.623 270 Y
PJ24      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             9205.00   2935.41   233.807    74.559 90  Y
PJ27      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            15943.46   3030.00   404.964    76.962 180 Y
PJ28      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            16100.00   3030.00   408.940    76.962 0   Y
PJ29      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            17120.06   2961.61   434.850    75.225 0   Y
PJ30      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            16960.06   2961.61   430.786    75.225 180 Y
PJ33      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            13772.93  15432.51   349.832   391.986 180 Y
PJ34      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            13773.18  15376.86   349.839   390.572 180 Y
PJ35      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10715.00  15296.20   272.161   388.523 0   Y
PJ36      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10714.80  15352.20   272.156   389.946 0   Y
PJ39      SHORT_PIN_SC_AK_SHORTPIN_SHORTP/SHORTPIN AK_SHORTPIN         13162.83  15658.77   334.336   397.733 0   Y
PJ41      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            12835.00   9305.00   326.009   236.347 180 Y
PJ42      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            12835.00   9255.00   326.009   235.077 180 Y
PJ43      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10673.07   9646.62   271.096   245.024 0   Y
PJ44      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10673.07   9590.70   271.096   243.604 0   Y
PJ47      SHORT_PIN_SC_AK_SHORTPIN_SHORTP/SHORTPIN AK_SHORTPIN         13146.81   9218.04   333.929   234.138 0   Y
PJ49      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10130.00  13655.00   257.302   346.837 90  Y
PJ50      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            10130.00  13815.00   257.302   350.901 270 Y
PJ53      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             8955.00  13655.00   227.457   346.837 90  Y
PJ54      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             8955.00  13815.00   227.457   350.901 270 Y
PJ55      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             9350.00  13655.00   237.490   346.837 90  Y
PJ56      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             9345.00  13815.00   237.363   350.901 270 Y
PJ59      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            15960.00  13565.00   405.384   344.551 180 Y
PJ60      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            16120.00  13565.00   409.448   344.551 0   Y
PJ61      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            16900.00  10705.00   429.260   271.907 180 Y
PJ62      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN            17060.00  10705.00   433.324   271.907 0   Y
PJP7      SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             6894.00  10335.00   175.108   262.509 0   Y
PJP10     SHORT_PIN_SC_SHORTPIN_SHORTPIN/SHORTPIN SHORTPIN             6896.94  10922.13   175.182   277.422 0   Y
PR83      R_R0402_DISCRETE_0OHM/0Ohm R0402                4994.96   6360.03   126.872   161.545 180 Y
PR86      R_R0402_H16_DISCRETE_60.4KOHM/60.4KOhm R0402_H16            4995.10   6315.06   126.876   160.403 0   Y
PR205     R_R0402_DISCRETE_0OHM/0Ohm R0402               17359.55   6112.58   440.933   155.260 180 Y
PR206     R_R0402_DISCRETE_0OHM/0Ohm R0402               17354.87   6441.98   440.814   163.626 180 Y
PR207     R_R0402_DISCRETE_0OHM/0Ohm R0402               17356.70   7103.54   440.860   180.430 180 Y
PR208     R_R0402_DISCRETE_0OHM/0Ohm R0402               17359.01   6773.60   440.919   172.049 180 Y
PR209     R_R0402_DISCRETE_0OHM/0Ohm R0402               17356.61   7433.24   440.858   188.804 180 Y
PR295     R_R0402_DISCRETE_0OHM/0Ohm R0402               17232.27   2387.91   437.700    60.653 180 Y
PR296     R_R0402_DISCRETE_0OHM/0Ohm R0402               17230.29   2054.79   437.649    52.192 180 Y
PR297     R_R0402_DISCRETE_0OHM/0Ohm R0402               17229.57   1725.45   437.631    43.826 180 Y
PR298     R_R0402_DISCRETE_0OHM/0Ohm R0402               17231.10   1397.58   437.670    35.499 180 Y
PR300     R_R0402_DISCRETE_0OHM/0Ohm R0402               17232.63   1068.00   437.709    27.127 180 Y
PR357     R_R0402_DISCRETE_0OHM/0Ohm R0402                9624.18   2695.06   244.454    68.455 90  Y
PR364     R_R0402_DISCRETE_0OHM/0Ohm R0402                9955.00   2700.00   252.857    68.580 90  Y
PR395     R_R0402_DISCRETE_3.01KOHM/3.01KOhm R0402                8805.00   1865.00   223.647    47.371 0   Y
PR396     R_R0402_DISCRETE_681OHM/681Ohm R0402                8805.00   1905.00   223.647    48.387 180 Y
PR414     R_R0402_DISCRETE_0OHM/0Ohm R0402                8923.59   2698.54   226.659    68.543 90  Y
PR417     R_R0402_DISCRETE_0OHM/0Ohm R0402                9254.28   2695.54   235.059    68.467 90  Y
PR449     R_R0402_DISCRETE_0OHM/0Ohm R0402               17581.68   4357.18   446.575   110.672 90  Y
PR450     R_R0402_DISCRETE_0OHM/0Ohm R0402               17583.36   4265.68   446.617   108.348 90  Y
PR460     R_R0402_DISCRETE_0OHM/0Ohm R0402               16389.68   3273.38   416.298    83.144 180 Y
PR468     R_R0402_DISCRETE_0OHM/0Ohm R0402               16389.98   3597.38   416.305    91.373 180 Y
PR472     R_R0402_DISCRETE_0OHM/0Ohm R0402               16394.57   3923.54   416.422    99.658 180 Y
PR480     R_R0402_DISCRETE_0OHM/0Ohm R0402               16388.78   4248.29   416.275   107.907 180 Y
PR482     R_R0402_DISCRETE_0OHM/0Ohm R0402               16390.22   4897.37   416.312   124.393 180 Y
PR491     R_R0402_DISCRETE_0OHM/0Ohm R0402               16389.14   4573.61   416.284   116.170 180 Y
PR493     R_R0402_DISCRETE_0OHM/0Ohm R0402               16395.47   5224.52   416.445   132.703 180 Y
PR498     R_R0402_DISCRETE_0OHM/0Ohm R0402               17417.51   2955.77   442.405    75.077 180 Y
PR548     R_R0402_DISCRETE_0OHM/0Ohm R0402               17247.24  14111.04   438.080   358.420 180 Y
PR551     R_R0402_DISCRETE_0OHM/0Ohm R0402               17247.07  15103.59   438.076   383.631 180 Y
PR561     R_R0402_DISCRETE_0OHM/0Ohm R0402               17245.11  14443.89   438.026   366.875 180 Y
PR562     R_R0402_DISCRETE_0OHM/0Ohm R0402               17244.01  14773.44   437.998   375.245 180 Y
PR568     R_R0402_DISCRETE_0OHM/0Ohm R0402               17215.23  15429.66   437.267   391.913 180 Y
PR626     R_R0402_DISCRETE_0OHM/0Ohm R0402               17359.88   9712.48   440.941   246.697 180 Y
PR628     R_R0402_DISCRETE_0OHM/0Ohm R0402               17360.60  10373.32   440.959   263.482 180 Y
PR637     R_R0402_DISCRETE_0OHM/0Ohm R0402               17362.13  10043.11   440.998   255.095 180 Y
PR640     R_R0402_DISCRETE_0OHM/0Ohm R0402               17359.73   9383.14   440.937   238.332 180 Y
PR645     R_R0402_DISCRETE_0OHM/0Ohm R0402               17362.49   9052.45   441.007   229.932 180 Y
PR696     R_R0402_DISCRETE_0OHM/0Ohm R0402                9891.63  14120.82   251.247   358.669 270 Y
PR705     R_R0402_DISCRETE_0OHM/0Ohm R0402                9557.94  14124.06   242.772   358.751 270 Y
PR753     R_R0402_DISCRETE_0OHM/0Ohm R0402                8870.00  14120.00   225.298   358.648 270 Y
PR757     R_R0402_DISCRETE_0OHM/0Ohm R0402                9206.96  14120.87   233.857   358.670 270 Y
PR786     R_R0402_DISCRETE_30KOHM/30KOHM R0402               17865.00  12675.00   453.771   321.945 180 Y
PR800     R_R0402_DISCRETE_0OHM/0Ohm R0402               16393.89  11614.05   416.405   294.997 180 Y
PR810     R_R0402_DISCRETE_0OHM/0Ohm R0402               16393.52  11939.40   416.395   303.261 180 Y
PR812     R_R0402_DISCRETE_0OHM/0Ohm R0402               16393.10  12264.36   416.385   311.515 180 Y
PR822     R_R0402_DISCRETE_0OHM/0Ohm R0402               16385.33  12590.37   416.187   319.795 180 Y
PR823     R_R0402_DISCRETE_0OHM/0Ohm R0402               16400.72  13238.07   416.578   336.247 180 Y
PR832     R_R0402_DISCRETE_0OHM/0Ohm R0402               16373.99  12912.06   415.899   327.966 180 Y
PR833     R_R0402_DISCRETE_0OHM/0Ohm R0402               16439.60  13563.81   417.566   344.521 180 Y
PR839     R_R0402_DISCRETE_0OHM/0Ohm R0402               17361.11  10702.90   440.972   271.854 180 Y
PR1050    R_R0402_H14_DISCRETE_162OHM/162Ohm R0402_H14           17865.00  12635.00   453.771   320.929 0   Y
PUSBC1    C_C0603_DISCRETE_10UF/6.3V/10UF/6.3V C0603                6514.00   4708.00   165.456   119.583 180 Y
PUSBC2    C_C0603_DISCRETE_10UF/6.3V/10UF/6.3V C0603                6921.00   4708.00   175.793   119.583 0   Y
PUSBC3    C_C0402_0.1UF/16V/0.1UF/16V C0402                6518.00   4795.00   165.557   121.793 90  Y
PUSBC4    C_C0402_0.1UF/16V/0.1UF/16V C0402                6558.00   4795.00   166.573   121.793 90  Y
PUSBC5    C_C0402_0.1UF/16V/0.1UF/16V C0402                6800.00   4789.00   172.720   121.641 90  Y
PUSBC6    C_C0402_0.1UF/16V/0.1UF/16V C0402                6905.00   4627.00   175.387   117.526 270 Y
PUSBC7    C_C0402_0.1UF/16V/0.1UF/16V C0402                6803.00   4627.00   172.796   117.526 270 Y
PUSBC8    C_C0402_0.1UF/16V/0.1UF/16V C0402                6864.00   4627.00   174.346   117.526 270 Y
PUSBC9    C_C0402_0.1UF/16V/0.1UF/16V C0402                6863.00   4789.00   174.320   121.641 90  Y
PUSBC10   C_C0402_0.1UF/16V/0.1UF/16V C0402                6566.00   4627.00   166.776   117.526 270 Y
PUSBL1    BEAD_L0603_DISCRETE_120OHM/100M/120Ohm/100Mhz L0603                6954.00   4825.00   176.632   122.555 0   Y
PUSBR7    R_R0402_DISCRETE_0OHM/0Ohm R0402                6740.92   4614.00   171.219   117.196 270 Y
PUSBR8    R_R0402_DISCRETE_0OHM/0Ohm R0402                6618.50   4558.27   168.110   115.780 180 Y
PUSBR10   R_R0402_DISCRETE_0OHM/0Ohm R0402                6622.50   4802.00   168.212   121.971 90  Y
PUSBR11   R_R0402_DISCRETE_0OHM/0Ohm R0402                6749.00   4866.00   171.425   123.596 0   Y
PUSBR17   R_R0402_DISCRETE_0OHM/0Ohm R0402                6700.89   4631.50   170.203   117.640 270 Y
PUSBR18   R_R0402_DISCRETE_0OHM/0Ohm R0402                6637.27   4632.00   168.587   117.653 270 Y
PUSBR19   R_R0402_DISCRETE_0OHM/0Ohm R0402                6663.00   4800.00   169.240   121.920 90  Y
PUSBR20   R_R0402_DISCRETE_0OHM/0Ohm R0402                6726.00   4800.00   170.840   121.920 90  Y
Q61       N_MOS_SOT23_ANPEC_SOT23_H43_DIS/2N7002K SOT23_H43            5655.75  11999.88   143.656   304.797 90  Y
Q92       N_MOS_SOT23_ANPEC_SOT23_H43_DIS/2N7002K SOT23_H43           16231.20   5954.68   412.272   151.249 90  Y
Q93       N_MOS_SOT23_ANPEC_SOT23_H43_DIS/2N7002K SOT23_H43           16405.17   5953.02   416.691   151.207 90  Y
Q102      N_MOS_SOT23_SOT23_DISCRETE_2N70/2N7002 SOT23               16549.67   5951.72   420.362   151.174 90  Y
R10       R_R0402_DISCRETE_10KOHM/10KOhm R0402                6605.00  11715.00   167.767   297.561 0   Y
R19       R_R0402_H16_DISCRETE_10KOHM/10KOhm R0402_H16           16170.00   5575.00   410.718   141.605 0   Y
R28       R_R0402_DISCRETE_75OHM/75OHM R0402               10375.29   2859.51   263.532    72.632 180 Y
R29       R_R0402_DISCRETE_75OHM/75OHM R0402               10374.06   2815.44   263.501    71.512 180 Y
R35       R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10383.51   2923.20   263.741    74.249 0   Y
R36       R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10275.00   2935.00   260.985    74.549 180 Y
R37       R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10385.00   2980.00   263.779    75.692 0   Y
R38       R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10275.00   2980.00   260.985    75.692 180 Y
R39       R_R0402_DISCRETE_240OHM/240Ohm R0402               10275.00   3075.00   260.985    78.105 0   Y
R44       R_R0402_DISCRETE_240OHM/240Ohm R0402               10185.00   3210.00   258.699    81.534 0   Y
R45       R_R0402_DISCRETE_240OHM/240Ohm R0402               10280.00   3210.00   261.112    81.534 0   Y
R47       R_R0402_H16_DISCRETE_10KOHM/10KOhm R0402_H16           10374.06   2749.44   263.501    69.836 180 Y
R48       R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10380.00   3120.00   263.652    79.248 0   Y
R67       R_R0402_DISCRETE_10KOHM/10KOhm R0402               10280.00   3255.00   261.112    82.677 180 Y
R68       R_R0402_DISCRETE_10KOHM/10KOhm R0402               10280.00   3120.00   261.112    79.248 0   Y
R69       R_R0402_DISCRETE_10KOHM/10KOhm R0402               10380.00   3210.00   263.652    81.534 180 Y
R70       R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10380.00   3165.00   263.652    80.391 0   Y
R71       R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10280.00   3165.00   261.112    80.391 180 Y
R72       R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10380.00   3255.00   263.652    82.677 180 Y
R97       R_R0402_DISCRETE_10KOHM/10KOhm R0402               10275.00  13890.00   260.985   352.806 0   Y
R104      R_R0402_DISCRETE_10KOHM/10KOhm R0402               10375.00  13804.00   263.525   350.622 180 Y
R105      R_R0402_DISCRETE_10KOHM/10KOhm R0402               10375.00  13845.00   263.525   351.663 180 Y
R106      R_R0402_DISCRETE_10KOHM/10KOhm R0402               10375.00  13890.00   263.525   352.806 180 Y
R107      R_R0402_DISCRETE_10KOHM/10KOhm R0402               10275.00  13940.00   260.985   354.076 0   Y
R110      R_R0402_DISCRETE_240OHM/240Ohm R0402               10380.00  11428.03   263.652   290.272 180 Y
R120      R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16           10375.00  13940.00   263.525   354.076 180 Y
R124      R_R0402_H16_DISCRETE_10KOHM/10KOhm R0402_H16           10375.00  13740.00   263.525   348.996 180 Y
R127      R_R0402_DISCRETE_0OHM/0Ohm R0402               10375.00  13700.00   263.525   347.980 0   Y
R131      R_R0402_DISCRETE_75OHM/75OHM R0402               10184.49   2933.97   258.686    74.523 180 Y
R132      R_R0402_DISCRETE_75OHM/75OHM R0402               10380.00  11015.00   263.652   279.781 180 Y
R134      R_R0402_DISCRETE_301OHM/301Ohm R0402               10380.45  11338.18   263.663   287.990 180 Y
R135      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10375.00  13570.00   263.525   344.678 0   Y
R136      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10267.68  13620.48   260.799   345.960 180 Y
R137      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10375.00  13620.00   263.525   345.948 0   Y
R138      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10380.00  11075.00   263.652   281.305 0   Y
R139      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10275.00  11075.00   260.985   281.305 180 Y
R140      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10268.27  13570.00   260.814   344.678 180 Y
R141      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10275.00  11120.00   260.985   282.448 180 Y
R142      R_R0402_H16_DISCRETE_49.9OHM/49.9Ohm R0402_H16           10380.00  11120.00   263.652   282.448 0   Y
R143      R_R0402_DISCRETE_200OHM/200Ohm R0402               10184.49   2889.27   258.686    73.387 180 Y
R165      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10380.45  11387.55   263.663   289.244 180 Y
R166      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10285.00  11345.00   261.239   288.163 0   Y
R186      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15570.00   7480.01   395.478   189.992 90  Y
R187      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15394.99   7455.00   391.033   189.357 180 Y
R188      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15510.00   7475.01   393.954   189.865 90  Y
R189      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15575.00   8075.01   395.605   205.105 90  Y
R190      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15399.99   8055.00   391.160   204.597 180 Y
R191      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15470.00   8075.01   392.938   205.105 90  Y
R192      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15585.00   6235.01   395.859   158.369 90  Y
R193      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15414.99   6210.00   391.541   157.734 180 Y
R194      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15485.00   6235.01   393.319   158.369 90  Y
R195      C_C0402_DISCRETE_0.01UF/25V/0.01UF/25V C0402               15530.00   6235.00   394.462   158.369 270 Y
R196      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15575.00   6855.01   395.605   174.117 90  Y
R197      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15414.99   6835.00   391.541   173.609 180 Y
R198      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15485.00   6855.01   393.319   174.117 90  Y
R199      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15590.00   1140.01   395.986    28.956 90  Y
R200      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15404.99   1120.00   391.287    28.448 180 Y
R201      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15480.00   1140.01   393.192    28.956 90  Y
R202      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15576.37    407.14   395.640    10.341 90  Y
R203      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15401.37    432.13   391.195    10.976 180 Y
R204      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15479.83    406.52   393.188    10.326 270 Y
R205      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15590.00   2380.01   395.986    60.452 90  Y
R206      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15414.99   2360.00   391.541    59.944 180 Y
R207      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15485.00   2380.01   393.319    60.452 90  Y
R209      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15585.00   1760.01   395.859    44.704 90  Y
R210      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15409.99   1745.00   391.414    44.323 180 Y
R211      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15480.00   1765.01   393.192    44.831 90  Y
R212      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15393.99  15223.00   391.007   386.664 180 Y
R213      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15512.00  15242.21   394.005   387.152 90  Y
R215      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15572.15  15968.19   395.533   405.592 180 Y
R216      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15407.99  15843.00   391.363   402.412 180 Y
R217      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15528.00  15863.21   394.411   402.926 90  Y
R218      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15590.00  14409.99   395.986   366.014 270 Y
R219      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15384.99  14390.00   390.779   365.506 180 Y
R220      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15455.00  14410.01   392.557   366.014 90  Y
R221      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15590.01  15039.99   395.986   382.016 270 Y
R222      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15379.99  15010.00   390.652   381.254 180 Y
R223      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15450.00  15030.01   392.430   381.762 90  Y
R224      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15567.65   9354.03   395.418   237.592 180 Y
R225      R_R0402_DISCRETE_2.2OHM/2.2Ohm R0402               15431.99   9476.00   391.973   240.690 180 Y
R226      R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           15500.00   9455.99   393.700   240.182 270 Y
